Date,average_price,total_volume_sold,small,medium,large,type
2016-06-19,1.36,112443.19,3446.9,49675.69,2822.9,organic
2016-06-12,1.46,112023.04,3277.1,51346.96,2683.28,organic
2016-06-05,1.37,121790.25,2930.32,48335.37,2415.53,organic
2016-05-29,1.46,110144.07,3480.08,49135.01,2383.67,organic
2016-05-22,1.37,109558.94,3602.18,44760.46,1981.25,organic
2016-05-15,1.48,96681.58,3216.13,48296.01,2055.04,organic
2016-05-08,1.39,103093.15,4623.07,50399.91,2604.83,organic
2016-05-01,1.55,97128.22,3562.55,47499.55,2559.25,organic
2016-04-24,1.5,104046.63,3821.26,49622.46,2134.91,organic
2016-04-17,1.22,126949.67,5761.44,64793.81,2005.02,organic
2016-04-10,1.18,143035.65,3698.97,67804.99,2131.31,organic
2016-04-03,1.58,81780.18,3501.88,43194.1,2339.96,organic
2016-03-27,1.4,86908.34,3794.33,38012.06,2132.07,organic
2016-03-20,1.37,81394.4,4674.16,36286.99,1909.17,organic
2016-03-13,1.4,91287.93,3388.4,46780.43,2001.92,organic
2016-03-06,1.44,82249.97,3310.73,48133.42,2104.76,organic
2016-02-28,1.58,60098.19,2835.2,36495.81,1921.79,organic
2016-02-21,1.57,59602.55,3095.81,35011.1,2035.98,organic
2016-02-14,1.52,66026.03,2939.06,32755.22,1927.84,organic
2016-02-07,1.52,70234.9,2936.84,33647.52,2422.38,organic
2016-01-31,1.47,71803.09,3066.15,32965.47,2377.52,organic
2016-01-24,1.54,72219,2773.18,31751.72,2076.27,organic
2016-01-17,1.59,57822.5,2953.94,32174.82,2107.95,organic
2016-01-10,1.46,76440.12,2702.76,34243.57,2813.96,organic
2016-01-03,1.54,64689.53,3536.36,30191.49,2855.33,organic
2016-12-25,1.5,3223.64,173.43,2567.94,0,organic
2016-12-18,1.05,4534.36,209.22,2077.44,0,organic
2016-12-11,1.02,5039.91,224.05,2060.34,0,organic
2016-12-04,0.83,8502.78,242.52,2547.81,0,organic
2016-11-27,1.44,5824.66,259.17,2894.42,0,organic
2016-11-20,0.8,14848.98,244.84,3494.58,0,organic
2016-11-13,0.98,11863.79,349.22,3637.6,0,organic
2016-11-06,0.88,14545.51,391.89,5050.9,0,organic
2016-10-30,1.68,6293.04,294.8,5438.31,0,organic
2016-10-23,0.82,13219.08,282.64,3978.36,0,organic
2016-10-16,1.05,8007.21,386.64,3596.89,0,organic
2016-10-09,0.68,16638.93,494.24,3792.05,0,organic
2016-10-02,1.74,4636.33,546.56,3826.74,0,organic
2016-09-25,1.72,4411.99,501.43,3532.36,0,organic
2016-09-18,1.5,6309.42,477.36,3478.97,0,organic
2016-09-11,0.93,14786.96,553.66,3278.67,0,organic
2016-09-04,0.93,16110.05,534.7,4442.83,0,organic
2016-08-28,1.3,9481.1,474.37,4139.64,0,organic
2016-08-21,1.48,9322.85,643.33,4627.09,0,organic
2016-08-14,1.48,9978.31,899.71,4522.42,0,organic
2016-08-07,1.19,13685.61,777.34,5234.61,0,organic
2016-07-31,1.11,12337.37,1053.15,4460.9,0,organic
2016-07-24,1.77,7162.2,958.62,4955.19,0,organic
2016-07-17,1.2,11534.1,891.11,4624.57,0,organic
2016-07-10,1.35,10013.26,728.76,5646.02,0,organic
2016-07-03,0.89,15605.42,615.59,5239.37,0,organic
2016-06-26,1.18,9785.03,698.25,4749.78,0,organic
2016-06-19,0.86,14368.37,729.63,4863.8,0,organic
2016-06-12,1.31,11428.18,832.28,5730.39,0,organic
2016-06-05,1.08,13135.08,740.89,4637.83,0,organic
2016-05-29,1.16,11609.26,845.21,5055.04,0,organic
2016-05-22,1.16,11734.73,1043.67,4484.55,0,organic
2016-05-15,1.26,14199.98,734,5261.02,0,organic
2016-05-08,0.94,16049.96,812.45,4914.71,0,organic
2016-05-01,1.45,8547.72,715.39,4309.09,0,organic
2016-04-24,1.18,11773.05,895.92,4774.86,0,organic
2016-04-17,0.86,28242.04,912.8,14896.94,0,organic
2016-04-10,0.85,30449.23,873.84,16913.74,0,organic
2016-04-03,1.59,6681.85,1157.97,4117.09,0,organic
2016-03-27,1.46,7913.84,795.99,4082.73,0,organic
2016-03-20,1.53,6926.91,821.77,3668.29,0,organic
2016-03-13,1.32,12819.92,705.97,7430.23,0,organic
2016-03-06,1.32,11949.2,840.04,7515.12,0,organic
2016-02-28,1.53,5288.17,645.58,3099.19,0,organic
2016-02-21,1.49,4856.96,753.3,2433.22,0,organic
2016-02-14,1.42,5590.9,593.08,2791.92,0,organic
2016-02-07,1.4,5805.78,579.26,2809.35,0,organic
2016-01-31,1.39,5767.66,750.04,2879.87,0,organic
2016-01-24,1.37,6554.54,572.06,3389.83,0,organic
2016-01-17,1.51,5750.49,699.54,3333.92,0,organic
2016-01-10,1.53,4746.74,684.01,2558.51,0,organic
2016-01-03,1.42,5741.19,939.13,2479.3,0,organic
2016-12-25,1.41,3918.94,82.22,23.47,0,organic
2016-12-18,1.43,2560.46,77.12,0,0,organic
2016-12-11,1.51,2516.58,104.97,5.83,0,organic
2016-12-04,1.55,2945.91,102.91,5.82,0,organic
2016-11-27,1.48,2425.61,104.69,0,0,organic
2016-11-20,1.55,3713.49,73.61,0,0,organic
2016-11-13,1.51,5038.15,99.79,0,0,organic
2016-11-06,1.66,3968.96,118.44,11.64,0,organic
2016-10-30,1.59,3649.01,166.24,0,0,organic
2016-10-23,1.51,2300.83,32.05,0,0,organic
2016-10-16,1.68,2886,302.83,17.47,0,organic
2016-10-09,1.91,994.05,311.56,2.91,0,organic
2016-10-02,1.72,1263.25,144.78,0,0,organic
2016-09-25,1.5,3382.35,147.67,0,0,organic
2016-09-18,1.4,3088.88,191.13,0,0,organic
2016-09-11,1.42,3703.61,169.04,26.08,0,organic
2016-09-04,1.52,4206.78,257.09,23.18,0,organic
2016-08-28,1.49,3743.27,184.5,0,0,organic
2016-08-21,1.56,3603.85,394.77,5.73,0,organic
2016-08-14,1.55,5197.45,610.77,0,0,organic
2016-08-07,1.55,4968.45,682.45,0,0,organic
2016-07-31,1.41,5187.23,553.48,5.7,0,organic
2016-07-24,1.41,4106.49,588.36,0,0,organic
2016-07-17,1.34,5190.83,686.39,0,0,organic
2016-07-10,1.3,4258.8,554.26,0,0,organic
2016-07-03,1.18,3290.05,421.33,11.44,0,organic
2016-06-26,1.3,4842.27,700.43,0,0,organic
2016-06-19,1.25,4623.06,507.64,5.73,0,organic
2016-06-12,1.73,1325.91,882.85,0,0,organic
2016-06-05,1.68,1388.5,737.02,0,0,organic
2016-05-29,1.8,1035,693,0,0,organic
2016-05-22,1.58,1581.74,564.95,5.8,0,organic
2016-05-15,1.44,3075.57,442.01,0,0,organic
2016-05-08,1.47,4828.24,950.41,14.58,0,organic
2016-05-01,1.44,5262.04,824.56,29.24,0,organic
2016-04-24,1.44,4462.14,662.35,20.6,0,organic
2016-04-17,1.45,3885.61,655.5,8.88,0,organic
2016-04-10,1.27,4008.89,622.48,20.85,0,organic
2016-04-03,1.31,3140.08,633.59,5.99,0,organic
2016-03-27,1.26,3468.78,516.41,9.02,0,organic
2016-03-20,1.26,3553.39,648.58,3.02,0,organic
2016-03-13,1.27,4261.47,617.29,24.21,0,organic
2016-03-06,1.37,2612.54,493.68,6.06,0,organic
2016-02-28,1.44,2807.6,580.02,3.03,0,organic
2016-02-21,1.54,2500.35,636.08,0,0,organic
2016-02-14,1.46,3416.04,549.33,0,0,organic
2016-02-07,1.41,2672.99,305.99,0,0,organic
2016-01-31,1.43,3211.24,623.49,18.16,0,organic
2016-01-24,1.34,3903.11,502.84,0,0,organic
2016-01-17,1.48,3180.64,679.91,8.99,0,organic
2016-01-10,1.52,2774.1,407.39,5.95,0,organic
2016-01-03,1.52,2906.1,755.24,2.95,0,organic
2016-12-25,2.17,37438.54,5592.11,15901.97,772.3,organic
2016-12-18,1.99,51329.63,11645.06,22852.9,190.58,organic
2016-12-11,2.22,32658.97,4690.69,13912.48,529.46,organic
2016-12-04,2.04,45383.62,9061.96,24011.42,482.15,organic
2016-11-27,2.38,29117.76,4165.67,14257.49,238.38,organic
2016-11-20,2.04,48364.4,8938.23,28672.82,195.41,organic
2016-11-13,2.65,28406,3701.02,19604.7,96.86,organic
2016-11-06,2.46,25247.34,3242.75,19599.49,138.68,organic
2016-10-30,2.25,25450.53,5223.58,18866.35,57.57,organic
2016-10-23,2.1,8442.79,1932.33,4815.3,33.45,organic
2016-10-16,2.33,17837.78,3985.49,11359.44,88.68,organic
2016-10-09,2.3,26463.29,4174.98,11904.61,791.44,organic
2016-10-02,2.41,35543.08,3506.59,11530.82,1515.94,organic
2016-09-25,2.34,31716.46,3786.22,10296.42,600.95,organic
2016-09-18,2.36,45701.82,4207.74,13327.73,1497.47,organic
2016-09-11,2.06,70119.57,9238.71,31314.62,492.41,organic
2016-09-04,2.15,45204.38,5169.75,18565.29,545.15,organic
2016-08-28,2.32,19375.8,3097.46,12760.69,1275.9,organic
2016-08-21,2.16,30583.43,5398.13,16529.22,1352.08,organic
2016-08-14,2.27,25308.77,5199.06,15226.51,1468.34,organic
2016-08-07,2.37,27155.2,4520.35,16430.44,1881.12,organic
2016-07-31,2.41,24047.65,3526.76,14455.51,1723.03,organic
2016-07-24,2.32,29300.63,3376.77,15393.58,2405.74,organic
2016-07-17,2.4,55607.08,4034.86,16488.14,2929.81,organic
2016-07-10,2.33,50300.29,4834.52,19429.86,2346.9,organic
2016-07-03,2.28,46314.26,4225.62,20280.75,1935.42,organic
2016-06-26,2.23,38645.77,3521.45,14622.04,389.08,organic
2016-06-19,2.26,37403.19,3233.43,14646.75,174.74,organic
2016-06-12,1.94,28758.83,3909.23,14358.57,177.64,organic
2016-06-05,2.15,31807.14,2285.37,11252.42,322.21,organic
2016-05-29,2.15,34505.47,4303.03,13793.1,2706.92,organic
2016-05-22,2.01,44794.06,5435.81,21065.01,2695.05,organic
2016-05-15,2.02,34788.28,4328.47,15961.11,2631.05,organic
2016-05-08,2,39638.67,3876.06,11969.29,2361.39,organic
2016-05-01,2.16,54477.59,5556.25,17185.85,2672.11,organic
2016-04-24,2.11,50334.94,4483.15,15498.3,2803.92,organic
2016-04-17,1.98,40280.96,4725.66,18018.14,2509.18,organic
2016-04-10,2.2,30461.39,3080.48,11181.09,2403.64,organic
2016-04-03,2.08,47308.85,5327.82,16420.01,2448.53,organic
2016-03-27,2.12,35908.78,2964.23,12312.76,2498.94,organic
2016-03-20,1.92,31916.68,5059.5,14570.79,2250.46,organic
2016-03-13,1.96,33409.96,7270.09,12040.43,2080.55,organic
2016-03-06,1.86,41547.14,8104.1,16993.79,2071.16,organic
2016-02-28,1.96,32608.62,4923.95,13005.25,1706.3,organic
2016-02-21,1.9,26230.35,5043.6,10101.04,1489.17,organic
2016-02-14,2.11,28290.46,4689.2,9473.43,1200.23,organic
2016-02-07,1.95,30482.41,4811.67,9963.04,1515.57,organic
2016-01-31,1.83,24749.38,2126.26,7493.14,1235.89,organic
2016-01-24,2.09,28121.46,2289.5,9484.63,2221.2,organic
2016-01-17,1.93,20475.96,4864.18,8524.31,1706.77,organic
2016-01-10,1.54,34629.36,3897.84,11770.29,1689.1,organic
2016-01-03,1.61,21072.22,1302.29,4127.37,1756.97,organic
2016-12-25,2,109788.24,8251.79,26476.86,716.82,organic
2016-12-18,1.94,113583.14,14615.66,33603.36,164.23,organic
2016-12-11,2.01,106002.64,6300.57,23536.31,484.17,organic
2016-12-04,2,117562.6,11973.84,36254.74,401.31,organic
2016-11-27,2.13,85024.33,6088.63,22961.43,229.94,organic
2016-11-20,1.93,119375.15,13475.67,40040.38,185.9,organic
2016-11-13,2.13,82987.85,6112.25,27856.49,111.26,organic
2016-11-06,2.07,89099.08,5608.51,26861.46,140.68,organic
2016-10-30,1.96,72130.37,7965.62,26563.78,67.48,organic
2016-10-23,1.7,57081.84,3797.54,9176.22,43.5,organic
2016-10-16,1.86,73430.26,5942.36,21092.43,93.89,organic
2016-10-09,1.91,87711.53,6424.06,21881.85,699.85,organic
2016-10-02,1.99,100529.39,5768.29,20282.07,1326,organic
2016-09-25,1.96,111261.71,6168.57,19760.7,558.5,organic
2016-09-18,2.04,137076.37,6843.75,22066.52,1272.87,organic
2016-09-11,1.95,165386.89,12483.37,42591.1,429.8,organic
2016-09-04,1.92,128284.46,8635.35,30659.29,537.03,organic
2016-08-28,1.84,71636.65,4850.25,24189.84,1136.25,organic
2016-08-21,1.75,106119.98,7701.71,29626.17,1174.63,organic
2016-08-14,1.85,76276.8,7745.48,27894.37,1324.71,organic
2016-08-07,1.88,87942.88,6862.76,28661.46,1614,organic
2016-07-31,1.87,73835.93,5541.31,26016.6,1541.33,organic
2016-07-24,1.89,88923.85,5082.1,26745.37,2320.66,organic
2016-07-17,2.07,149636.3,6081.81,28783.38,3117.39,organic
2016-07-10,1.99,131639.67,7293.52,31729.48,2223.61,organic
2016-07-03,1.86,152428.41,6218.3,33938.57,1960.35,organic
2016-06-26,1.91,115923.75,5040.13,25774.91,533.88,organic
2016-06-19,1.9,116678.91,4676.97,25454.23,332.09,organic
2016-06-12,1.71,93841.12,6582.57,25151.17,1518,organic
2016-06-05,1.79,102940.66,3880.45,22467.68,330.84,organic
2016-05-29,1.87,111097.01,6196.59,27663.4,2315.53,organic
2016-05-22,1.81,134280.15,7554.76,34676.98,2269.99,organic
2016-05-15,1.79,112278.17,5714.39,26314.99,2397.2,organic
2016-05-08,1.78,123022.55,5189.53,23717.51,2043.91,organic
2016-05-01,1.94,151476.61,8435.32,33077.84,2206.77,organic
2016-04-24,1.9,151219.06,7150.7,24966.54,2442.94,organic
2016-04-17,1.84,119446.75,6852.49,28274.04,2138.19,organic
2016-04-10,1.88,114275.61,4209.39,19961.97,2037.2,organic
2016-04-03,1.88,124627.43,7547.6,25271.64,2014.62,organic
2016-03-27,1.85,114767.54,4081,20857.17,2136.08,organic
2016-03-20,1.75,104018.17,6688.35,25202.39,1881.07,organic
2016-03-13,1.75,103718.78,10673.61,21146.55,1754.74,organic
2016-03-06,1.79,113859.82,12252.89,30534.74,1756.58,organic
2016-02-28,1.8,109507.5,6651.21,28375.04,1434.03,organic
2016-02-21,1.77,87442.77,6874.34,18295.13,1275.22,organic
2016-02-14,1.95,83662.7,7156.24,19172.81,1054.63,organic
2016-02-07,1.9,96595.25,7260.63,23222.81,1329.99,organic
2016-01-31,1.73,87698.15,3604.81,14831.14,1124.05,organic
2016-01-24,1.82,89368.59,3749.98,17193.46,1928.6,organic
2016-01-17,1.67,76290.32,7831.76,17800.16,1500.23,organic
2016-01-10,1.52,99539.08,5988.87,21064.16,1435.67,organic
2016-01-03,1.54,79900.43,2251.54,13966.15,1510.98,organic
2016-12-25,1.9,10968.74,9.92,301.24,0,organic
2016-12-18,1.95,7450.03,6.19,215.35,0,organic
2016-12-11,1.85,10526.21,6.16,172.36,0,organic
2016-12-04,1.96,8741.54,15.93,159.27,0,organic
2016-11-27,1.84,8724.65,46.37,226.99,0,organic
2016-11-20,1.81,9539.41,20.66,244.29,0,organic
2016-11-13,1.79,10725.45,3.64,231.57,0,organic
2016-11-06,1.84,12574.7,6.06,335.57,0,organic
2016-10-30,1.65,7404.92,1.21,180.56,0,organic
2016-10-23,1.75,11324.45,0,153.88,0,organic
2016-10-16,1.49,8965.14,3.64,202.56,0,organic
2016-10-09,1.56,10289.97,0,123.95,0,organic
2016-10-02,1.58,12400.93,0,173.16,0,organic
2016-09-25,1.51,14401.06,2.45,320.87,0,organic
2016-09-18,1.66,11836.41,0,227.63,0,organic
2016-09-11,1.65,17561.31,6.18,270.9,0,organic
2016-09-04,1.58,13039.44,1,231.39,0,organic
2016-08-28,1.51,8866.2,1.25,235.2,0,organic
2016-08-21,1.43,11826.44,2.54,240.06,0,organic
2016-08-14,1.4,8519.17,1.28,310.54,0,organic
2016-08-07,1.28,5685.2,1.28,245.36,0,organic
2016-07-31,1.1,4845.69,0,214.28,0,organic
2016-07-24,1.13,5882.29,0,287.29,0,organic
2016-07-17,1.47,12521.46,0,199.58,0,organic
2016-07-10,1.45,14482.73,5.19,145.3,0,organic
2016-07-03,1.33,29132.17,1.3,335.95,0,organic
2016-06-26,1.46,12472.06,1.3,149.6,0,organic
2016-06-19,1.42,10848.56,3.88,144.87,0,organic
2016-06-12,0.99,4574.17,0,105.39,0,organic
2016-06-05,1.04,5130.06,0,184.17,0,organic
2016-05-29,1.19,4901.16,2.54,353.15,0,organic
2016-05-22,1.26,7645.75,3.81,249.99,0,organic
2016-05-15,1.22,5778.15,0,220.55,0,organic
2016-05-08,1.63,11801.47,0,298.93,0,organic
2016-05-01,1.62,11626.48,0,128.33,0,organic
2016-04-24,1.69,13226.51,1.27,356.71,0,organic
2016-04-17,1.6,12342.22,0,263.91,0,organic
2016-04-10,1.5,13624.67,3.8,276.42,0,organic
2016-04-03,1.61,8175.69,0,215.36,0,organic
2016-03-27,1.61,12855.46,11.39,307.53,0,organic
2016-03-20,1.67,11336.93,5.06,423.79,0,organic
2016-03-13,1.63,10985.53,5.05,222.41,0,organic
2016-03-06,1.68,10184.27,8.83,442.78,0,organic
2016-02-28,1.64,9920.46,1.26,357.43,0,organic
2016-02-21,1.64,9227.72,1.26,174.6,0,organic
2016-02-14,1.66,10158.92,5.01,169.07,0,organic
2016-02-07,1.67,9790.85,6.24,200.89,0,organic
2016-01-31,1.65,9140.79,2.48,154.07,0,organic
2016-01-24,1.67,11214.42,12.37,210.23,0,organic
2016-01-17,1.55,10459.56,6.15,248.53,0,organic
2016-01-10,1.66,10525.16,15.92,246.12,0,organic
2016-01-03,1.63,8936.72,13.4,248.57,0,organic
2016-12-25,1.27,5601.65,475.04,37.97,0,organic
2016-12-18,1.26,5670.99,457.64,50.66,0,organic
2016-12-11,1.4,5860.1,519.9,32.88,0,organic
2016-12-04,1.46,5320.93,529.26,41.71,0,organic
2016-11-27,1.47,4543.09,470.21,40.42,0,organic
2016-11-20,1.53,5481.72,603.21,44.54,0,organic
2016-11-13,1.53,6791.4,691.45,47.12,0,organic
2016-11-06,1.56,6077.14,850.75,90.48,0,organic
2016-10-30,1.56,3758.96,692.43,201.48,0,organic
2016-10-23,1.5,4025.09,740.65,53.73,0,organic
2016-10-16,1.44,2930.31,478.48,51.31,0,organic
2016-10-09,2,3382,1877.6,136.29,0,organic
2016-10-02,2.3,3772.67,2847.79,212.49,0,organic
2016-09-25,2.03,3985.23,2263.93,179.85,0,organic
2016-09-18,1.4,7833.25,1163.62,72.32,0,organic
2016-09-11,1.47,7565.44,1321.86,108.37,0,organic
2016-09-04,1.85,6266.14,2496.83,245.98,0,organic
2016-08-28,1.8,6294.99,2353.65,141.34,0,organic
2016-08-21,1.85,6359.75,2642.82,176.93,0,organic
2016-08-14,1.88,6737.38,3004.19,159.86,0,organic
2016-08-07,1.9,6740.73,3067.98,186.09,0,organic
2016-07-31,1.84,7013.82,3289.24,134.58,0,organic
2016-07-24,1.81,8411.92,3787.14,211.45,0,organic
2016-07-17,1.9,6345.68,3281.75,175.52,0,organic
2016-07-10,1.53,9912.51,2719.12,221.76,0,organic
2016-07-03,1.32,9029.86,2606.85,228.87,0,organic
2016-06-26,1.64,6955.34,3803.59,275.09,0,organic
2016-06-19,1.51,6725.85,2669.06,340.13,0,organic
2016-06-12,1.58,6084.04,3022.56,154.81,0,organic
2016-06-05,1.51,6376.64,2654.77,135.2,0,organic
2016-05-29,1.47,7278.69,2743.46,98.57,0,organic
2016-05-22,1.59,6642.88,2685.64,132.93,0,organic
2016-05-15,1.64,5418.84,2354.87,122.94,0,organic
2016-05-08,1.68,5598.49,2770.42,153.63,0,organic
2016-05-01,1.6,5699.71,2123.26,145.2,0,organic
2016-04-24,1.61,6013.98,2375,98.26,0,organic
2016-04-17,1.64,5604.81,2538.97,159.88,0,organic
2016-04-10,1.51,5190.56,2427.51,124.35,0,organic
2016-04-03,1.56,5754.88,2988.39,132.34,0,organic
2016-03-27,1.6,5298.14,2980.74,110.73,0,organic
2016-03-20,1.57,4356.15,2282.29,101.75,0,organic
2016-03-13,1.52,5651.13,2735.12,99.34,0,organic
2016-03-06,1.74,3787.95,2526.85,84,0,organic
2016-02-28,1.78,4143.52,2916.41,110,0,organic
2016-02-21,1.67,3724.91,2172.08,61.97,0,organic
2016-02-14,1.69,4079.97,2474.96,47.52,0,organic
2016-02-07,1.7,3886.64,2384.31,72.33,0,organic
2016-01-31,1.76,4059.35,2811.38,67.97,0,organic
2016-01-24,1.59,4767.81,2300.07,57.74,0,organic
2016-01-17,1.77,3490.69,2447.83,72.86,0,organic
2016-01-10,1.75,3858.1,2417.89,59.89,0,organic
2016-01-03,1.33,9387.91,5709.17,99.1,0,organic
2016-12-25,1.9,11376.97,981.62,3177.51,14.99,organic
2016-12-18,1.87,10810.89,1455.03,4382.02,0,organic
2016-12-11,2.04,8663.02,565.46,2881.29,2.24,organic
2016-12-04,2.01,10385.65,1178.8,5084.48,3.02,organic
2016-11-27,2.18,7896.69,704.84,3572.69,8.71,organic
2016-11-20,1.9,11621.1,1865.39,4781.58,14.16,organic
2016-11-13,2.45,6285.53,930.03,3349.54,3.21,organic
2016-11-06,2.32,7734.59,869.13,2632.06,0,organic
2016-10-30,2.39,6531.71,1020.47,3824.37,0,organic
2016-10-23,2.06,4580.38,677.26,2325.75,0,organic
2016-10-16,2.26,6276.25,824.21,2624.61,0,organic
2016-10-09,2.17,6701.46,868.09,2914.68,4.43,organic
2016-10-02,2.23,6865.93,854.63,2658.82,0,organic
2016-09-25,2.24,9520.79,781.53,3274.9,19.27,organic
2016-09-18,2.18,12536.03,765.26,2809.14,0,organic
2016-09-11,2.08,15403.19,1346.13,4722.13,8.32,organic
2016-09-04,2.04,12126.24,1240.26,4534.3,39.48,organic
2016-08-28,2.06,6321.4,573.3,3403.23,22.57,organic
2016-08-21,1.87,10605.21,882.35,4181.99,6.88,organic
2016-08-14,2.06,6968.81,863.2,3718.14,15.52,organic
2016-08-07,2.04,9269.42,729.49,3821.28,3.83,organic
2016-07-31,2.2,7431.86,666.13,3284.48,14.18,organic
2016-07-24,2.07,7958.25,625.46,3547.92,16.71,organic
2016-07-17,2.16,13247.34,855.59,4251.85,20.67,organic
2016-07-10,2.15,10301.6,1248.06,4556.18,24.96,organic
2016-07-03,2.16,10437.32,1027.88,4846.32,15.16,organic
2016-06-26,2.16,9455.24,579.85,3964.58,28.53,organic
2016-06-19,2.19,10778.24,594.97,4220.84,0,organic
2016-06-12,1.85,9058.23,938.76,4044.17,0,organic
2016-06-05,1.91,9901.74,401.54,3388.66,12.55,organic
2016-05-29,2.07,10738.68,622.97,3962.86,5.06,organic
2016-05-22,1.97,11516.4,750.67,4399.1,8.71,organic
2016-05-15,1.98,10923.26,548.92,3732.27,166.38,organic
2016-05-08,1.86,8514.81,479.64,3608.21,7.17,organic
2016-05-01,1.87,13101.38,1713.54,3814.81,2.26,organic
2016-04-24,1.9,14651.93,1686.52,3105.84,13.98,organic
2016-04-17,1.89,11963.98,933.49,3820.05,12.75,organic
2016-04-10,1.95,10787.78,459.39,2809.86,12.84,organic
2016-04-03,1.81,13620.12,831.22,3207.79,8.42,organic
2016-03-27,1.95,10596.57,465.92,2658.75,17.11,organic
2016-03-20,1.75,8420.43,745.29,3110.02,14.54,organic
2016-03-13,1.59,11340.53,2152.69,2872.73,0,organic
2016-03-06,1.53,16463.5,2516.88,5105.39,9.8,organic
2016-02-28,1.62,13804.29,1136.49,4947.8,3.7,organic
2016-02-21,1.79,9168.4,715.85,2560.31,6.19,organic
2016-02-14,2.07,5952.62,686.01,2615.97,23.18,organic
2016-02-07,1.86,9387.43,793.09,2576.33,10.97,organic
2016-01-31,1.53,11396.43,438.65,1843.31,18.4,organic
2016-01-24,1.81,11722.26,372.43,2325.54,5.97,organic
2016-01-17,1.68,8382.56,805.42,1997.8,33.34,organic
2016-01-10,1.37,13336.18,457.95,2759.72,8.54,organic
2016-01-03,1.53,8788.89,150.18,1457.84,0,organic
2016-12-25,1.85,8657.87,2182.46,3344.01,0,organic
2016-12-18,1.83,6977.44,1652.6,2712.82,0,organic
2016-12-11,1.83,8087.23,1880.06,3240.23,0,organic
2016-12-04,1.96,7009.95,2315.4,3214.55,0,organic
2016-11-27,2.01,6470.08,2026.07,2529.2,0,organic
2016-11-20,2.01,8076.24,2129.66,3053.09,0,organic
2016-11-13,1.86,11446.65,3176.7,3129.58,0,organic
2016-11-06,2.35,8304.78,3221.4,3921.27,0,organic
2016-10-30,2.62,5394.03,1436.7,3458.84,0,organic
2016-10-23,2.22,6017.53,2044.02,2692.05,0,organic
2016-10-16,2.04,8551.32,2904.44,3741.95,0,organic
2016-10-09,2.4,5962.78,1749.69,2997.36,0,organic
2016-10-02,2.62,5380.03,1149.6,3519.69,0,organic
2016-09-25,2.47,5578.01,1536.63,3147.8,0,organic
2016-09-18,2.13,7887.03,2974.46,3091.3,0,organic
2016-09-11,2.16,8839.2,3683.6,3191.71,0,organic
2016-09-04,2.15,8914.06,3684.64,3163.97,0,organic
2016-08-28,2.18,8525.59,3373.56,3328.41,0,organic
2016-08-21,2.08,9183.92,4111.69,2936.92,0,organic
2016-08-14,2.13,9220.95,3417.54,3561.51,0,organic
2016-08-07,2.13,9649.24,3640.62,3890.21,0,organic
2016-07-31,2.19,10363.16,4126.75,3944.27,0,organic
2016-07-24,2.08,11457.48,4721.06,4139.87,0,organic
2016-07-17,1.77,14216.44,6636.6,4590.54,0,organic
2016-07-10,1.82,13993.22,6134.5,4632.45,0,organic
2016-07-03,1.65,14055.26,6214.62,4300.63,0,organic
2016-06-26,1.66,13866.31,6127.86,4823.04,0,organic
2016-06-19,1.69,17096.49,5593.38,9679.7,0,organic
2016-06-12,1.51,14349.12,7296.89,5158.97,0,organic
2016-06-05,1.52,12699.87,5651.13,4638.32,0,organic
2016-05-29,1.47,19187.81,5317.34,11017.55,0,organic
2016-05-22,1.52,14664.1,5249.23,6143.97,0,organic
2016-05-15,1.37,23075.45,6930.33,11799.94,0,organic
2016-05-08,1.41,14187.6,6946.84,3839.13,0,organic
2016-05-01,1.3,19517.25,10862.94,3558.85,0,organic
2016-04-24,1.39,33498.69,19534.98,9311.09,0,organic
2016-04-17,1.53,18395.17,7150.42,8259.32,0,organic
2016-04-10,1.38,13919.54,6553.28,2194.66,0,organic
2016-04-03,1.25,13281.61,7693.54,1683.6,0,organic
2016-03-27,1.54,11321.14,6596.67,2100.78,0,organic
2016-03-20,1.57,10097.84,5963.86,1870.27,0,organic
2016-03-13,1.47,11203.89,5809.9,1767.78,0,organic
2016-03-06,1.48,12436.96,5686.84,1413.65,0,organic
2016-02-28,1.52,10666.36,5123.85,1445.2,0,organic
2016-02-21,1.63,9223,4295.76,1488.34,0,organic
2016-02-14,1.34,12060.32,6179.97,1601.26,0,organic
2016-02-07,1.6,9473.34,5808.71,991.9,0,organic
2016-01-31,1.53,8134.79,5035,1072.8,0,organic
2016-01-24,1.61,9059.12,5138.33,1669.21,0,organic
2016-01-17,1.46,10926.61,6758.37,1863.82,0,organic
2016-01-10,1.35,13145.55,7104.3,1765.35,0,organic
2016-01-03,1.61,10650.66,6889.43,1037.3,0,organic
2016-12-25,1.48,7784,708.23,3.45,0,organic
2016-12-18,1.48,6429.27,693.2,13.9,0,organic
2016-12-11,1.52,7774.07,755.9,17.46,0,organic
2016-12-04,1.53,7908.69,893.1,8.76,0,organic
2016-11-27,1.53,6723.98,659.82,7.02,1.75,organic
2016-11-20,1.53,7498.33,832.11,17.59,0,organic
2016-11-13,1.53,7864.22,873.29,7.04,0,organic
2016-11-06,1.53,8022.27,891.35,73.99,0,organic
2016-10-30,1.54,8707.36,949.37,59.89,0,organic
2016-10-23,1.52,8896.5,1009.65,87.95,0,organic
2016-10-16,1.53,9213.3,968.87,133.4,0,organic
2016-10-09,1.51,9599.33,1003.35,103.31,0,organic
