submission_id,RT,age,comments,item_version,correct_answer,education,gender,languages,question,response,timeSpent,trial_name,trial_number,trial_type,vignette
115,4743,26,,none,true,Graduated College,male,English,The Sun is in the centre of the Solar System.,TRUE,4.05806666666667,main_trials,5,filler,none
115,2956,26,,none,false,Graduated College,male,English,The Leaning Tower of Pisa is one of Germany’s major tourist attractions.,FALSE,4.05806666666667,main_trials,6,filler,none
115,8836,26,,9,false,Graduated College,male,English,"The volcanoes of Germany, they do not threaten Leipzig.",TRUE,4.05806666666667,main_trials,7,main,5
115,17954,26,,none,true,Graduated College,male,English,Water is of major importance to all living organisms.,TRUE,4.05806666666667,main_trials,8,filler,none
115,7573,26,,6,false,Graduated College,male,English,The King of France isn’t bald.,TRUE,4.05806666666667,main_trials,9,main,1
115,11147,26,,none,true,Graduated College,male,English,"English is the main language in Australia, Britain and New Zealand.",TRUE,4.05806666666667,main_trials,10,filler,none
115,2027,26,,none,true,Graduated College,male,English,Canada is a democracy.,TRUE,4.05806666666667,main_trials,11,special,2
115,6621,26,,none,false,Graduated College,male,English,Elvis Presley is one of the most popular musicians in this decade.,FALSE,4.05806666666667,main_trials,12,filler,none
115,15376,26,,10,false,Graduated College,male,English,"Angela Merkel, she was not invited by the Pope’s wife for dinner.",TRUE,4.05806666666667,main_trials,13,main,3
115,6731,26,,none,false,Graduated College,male,English,Romeo and Juliet is a tragedy written by Leo Tolstoy.,FALSE,4.05806666666667,main_trials,14,filler,none
115,10491,26,,none,true,Graduated College,male,English,Paris is a popular city for many tourists.,TRUE,4.05806666666667,main_trials,15,filler,none
115,2710,26,,none,false,Graduated College,male,English,Germany has volcanoes.,FALSE,4.05806666666667,main_trials,16,special,5
115,12862,26,,none,false,Graduated College,male,English,Africa is the continent with the highest population density.,FALSE,4.05806666666667,main_trials,17,filler,none
115,11633,26,,none,false,Graduated College,male,English,France has a king.,FALSE,4.05806666666667,main_trials,18,special,1
115,5888,26,,0,false,Graduated College,male,English,The Belgian rainforest provides a habitat for many species.,FALSE,4.05806666666667,main_trials,19,main,4
115,3611,26,,none,true,Graduated College,male,English,One molecule of water (H2O) has two hydrogen atoms.,TRUE,4.05806666666667,main_trials,20,filler,none
115,11125,26,,none,true,Graduated College,male,English,"Michael Jackson was one of the most popular singers, songwriters, and dancers, known also as the ‘King of Pop’.",TRUE,4.05806666666667,main_trials,21,filler,none
115,3646,26,,none,true,Graduated College,male,English,The Pope is currently not married.,TRUE,4.05806666666667,main_trials,22,special,3
115,4980,26,,none,true,Graduated College,male,English,Russia is one of the biggest countries in the world.,TRUE,4.05806666666667,main_trials,23,filler,none
115,1930,26,,none,false,Graduated College,male,English,Belgium has rainforests.,FALSE,4.05806666666667,main_trials,24,special,4
114,2239,21,,none,false,Graduated High School,female,English,Spain is a country in Asia.,FALSE,2.51463333333333,practice_trials,1,practice,undefined
114,3161,21,,none,true,Graduated High School,female,English,Normally there are 32 teeth in the adult human body.,TRUE,2.51463333333333,practice_trials,2,practice,undefined
114,3191,21,,none,true,Graduated High School,female,English,Alexander Bell invented the telephone.,TRUE,2.51463333333333,practice_trials,3,practice,undefined
114,2799,21,,none,false,Graduated High School,female,English,World War II was a global war that lasted from 1914 to 1918.,FALSE,2.51463333333333,practice_trials,4,practice,undefined
114,3276,21,,none,true,Graduated High School,female,English,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,2.51463333333333,practice_trials,5,practice,undefined
114,2939,21,,none,false,Graduated High School,female,English,The University of Oxford is a business that sells mobile phones.,FALSE,2.51463333333333,main_trials,1,filler,none
114,1521,21,,none,true,Graduated High School,female,English,The Sahara desert in Africa is the largest desert in the world.,TRUE,2.51463333333333,main_trials,2,filler,none
114,4668,21,,10,false,Graduated High School,female,English,"Donald Trump, his favorite nature spot is not the Belgian rainforest.",TRUE,2.51463333333333,main_trials,3,main,4
114,4498,21,,none,true,Graduated High School,female,English,Lower Saxony is a German state situated in northwestern Germany.,TRUE,2.51463333333333,main_trials,4,filler,none
114,1828,21,,none,true,Graduated High School,female,English,Venice is a city in Italy.,TRUE,2.51463333333333,main_trials,5,filler,none
114,11834,21,,none,true,Graduated High School,female,English,The Statue of Liberty is a colossal sculpture on Liberty Island in New York City in the United States.,TRUE,2.51463333333333,main_trials,6,filler,none
114,2232,21,,1,false,Graduated High School,female,English,"Canada has an emperor, and he is fond of sushi.",FALSE,2.51463333333333,main_trials,7,main,2
114,8606,21,,none,true,Graduated High School,female,English,One molecule of water (H2O) has two hydrogen atoms.,FALSE,2.51463333333333,main_trials,8,filler,none
114,3384,21,,0,false,Graduated High School,female,English,The king of France is bald.,FALSE,2.51463333333333,main_trials,9,main,1
114,2646,21,,none,true,Graduated High School,female,English,"Birds are a group of vertebrates, characterized by feathers and wings.",TRUE,2.51463333333333,main_trials,10,filler,none
114,2220,21,,none,false,Graduated High School,female,English,Belgium has rainforests.,TRUE,2.51463333333333,main_trials,11,special,4
114,2736,21,,none,true,Graduated High School,female,English,"Brazil, Canada and Russia are all bigger countries than Switzerland.",TRUE,2.51463333333333,main_trials,12,filler,none
114,6192,21,,9,false,Graduated High School,female,English,"The volcanoes of Germany, they do not threaten Leipzig.",FALSE,2.51463333333333,main_trials,13,main,5
114,2372,21,,none,true,Graduated High School,female,English,There are more than 2 countries in the United Nations.,TRUE,2.51463333333333,main_trials,14,filler,none
114,3050,21,,none,true,Graduated High School,female,English,Charles Darwin was a biologist known for his theory of evolution.,TRUE,2.51463333333333,main_trials,15,filler,none
114,5735,21,,none,true,Graduated High School,female,English,Canada is a democracy.,TRUE,2.51463333333333,main_trials,16,special,2
114,2670,21,,none,true,Graduated High School,female,English,Valentine's Day is celebrated in many ways worldwide.,FALSE,2.51463333333333,main_trials,17,filler,none
114,2256,21,,none,false,Graduated High School,female,English,France has a king.,TRUE,2.51463333333333,main_trials,18,special,1
114,3687,21,,6,false,Graduated High School,female,English,The Pope’s wife isn’t a lawyer.,FALSE,2.51463333333333,main_trials,19,main,3
114,12679,21,,none,true,Graduated High School,female,English,"The simplest, functioning part of an organism is a cell.",FALSE,2.51463333333333,main_trials,20,filler,none
114,2047,21,,none,true,Graduated High School,female,English,Dinosaurs became extinct millions of years ago.,TRUE,2.51463333333333,main_trials,21,filler,none
114,5648,21,,none,false,Graduated High School,female,English,Germany has volcanoes.,TRUE,2.51463333333333,main_trials,22,special,5
114,1601,21,,none,true,Graduated High School,female,English,Paris is a popular city for many tourists.,TRUE,2.51463333333333,main_trials,23,filler,none
114,2050,21,,none,true,Graduated High School,female,English,The Pope is currently not married.,TRUE,2.51463333333333,main_trials,24,special,3
113,2614,28,,none,true,Higher Degree,female,English,Alexander Bell invented the telephone.,TRUE,2.50371666666667,practice_trials,1,practice,undefined
113,2510,28,,none,true,Higher Degree,female,English,Normally there are 32 teeth in the adult human body.,TRUE,2.50371666666667,practice_trials,2,practice,undefined
113,7275,28,,none,true,Higher Degree,female,English,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,2.50371666666667,practice_trials,3,practice,undefined
113,2216,28,,none,false,Higher Degree,female,English,Spain is a country in Asia.,FALSE,2.50371666666667,practice_trials,4,practice,undefined
113,10003,28,,none,false,Higher Degree,female,English,World War II was a global war that lasted from 1914 to 1918.,FALSE,2.50371666666667,practice_trials,5,practice,undefined
113,2967,28,,none,true,Higher Degree,female,English,The capital city of Japan is Tokyo.,TRUE,2.50371666666667,main_trials,1,filler,none
113,8697,28,,none,true,Higher Degree,female,English,The Brandenburg Gate is a monument in Berlin.,TRUE,2.50371666666667,main_trials,2,filler,none
113,5099,28,,10,false,Higher Degree,female,English,"Dresden, it is not the home of the Emperor of Canada for the summer.",FALSE,2.50371666666667,main_trials,3,main,2
113,2943,28,,none,true,Higher Degree,female,English,Stephen William Hawking was a famous physicist.,TRUE,2.50371666666667,main_trials,4,filler,none
113,2927,28,,none,true,Higher Degree,female,English,Russia is one of the biggest countries in the world.,TRUE,2.50371666666667,main_trials,5,filler,none
113,7490,28,,none,true,Higher Degree,female,English,Dinosaurs became extinct millions of years ago.,TRUE,2.50371666666667,main_trials,6,filler,none
113,10591,28,,9,false,Higher Degree,female,English,"The volcanoes of Germany, they do not threaten Leipzig.",TRUE,2.50371666666667,main_trials,7,main,5
113,1838,28,,none,true,Higher Degree,female,English,The capital city of Russia is Moscow.,TRUE,2.50371666666667,main_trials,8,filler,none
113,9311,28,,6,false,Higher Degree,female,English,The Pope’s wife isn’t a lawyer.,TRUE,2.50371666666667,main_trials,9,main,3
113,2571,28,,none,true,Higher Degree,female,English,Planet Earth is part of the galaxy ‘Milky Way’.,TRUE,2.50371666666667,main_trials,10,filler,none
113,1915,28,,none,true,Higher Degree,female,English,Canada is a democracy.,TRUE,2.50371666666667,main_trials,11,special,2
113,2306,28,,none,false,Higher Degree,female,English,Facebook is the name of a famous musician.,FALSE,2.50371666666667,main_trials,12,filler,none
113,2543,28,,1,false,Higher Degree,female,English,"France has a king, and he is bald.",TRUE,2.50371666666667,main_trials,13,main,1
113,2188,28,,none,false,Higher Degree,female,English,Switzerland is a member of the European Union.,TRUE,2.50371666666667,main_trials,14,filler,none
113,4165,28,,none,false,Higher Degree,female,English,Taj Mahal is a mausoleum on the bank of the river in the city of Rome.,FALSE,2.50371666666667,main_trials,15,filler,none
113,1655,28,,none,false,Higher Degree,female,English,Germany has volcanoes.,TRUE,2.50371666666667,main_trials,16,special,5
113,2308,28,,none,false,Higher Degree,female,English,Big Ben is a very large building in the middle of Paris.,FALSE,2.50371666666667,main_trials,17,filler,none
113,2378,28,,none,true,Higher Degree,female,English,The Pope is currently not married.,TRUE,2.50371666666667,main_trials,18,special,3
113,8455,28,,0,false,Higher Degree,female,English,The Belgian rainforest provides a habitat for many species.,TRUE,2.50371666666667,main_trials,19,main,4
113,3014,28,,none,true,Higher Degree,female,English,Canada is a country located in North America.,TRUE,2.50371666666667,main_trials,20,filler,none
113,1837,28,,none,true,Higher Degree,female,English,Monkeys like to eat bananas.,TRUE,2.50371666666667,main_trials,21,filler,none
113,1723,28,,none,false,Higher Degree,female,English,France has a king.,TRUE,2.50371666666667,main_trials,22,special,1
113,2649,28,,none,true,Higher Degree,female,English,Valentine's Day is celebrated in many ways worldwide.,TRUE,2.50371666666667,main_trials,23,filler,none
113,2659,28,,none,false,Higher Degree,female,English,Belgium has rainforests.,FALSE,2.50371666666667,main_trials,24,special,4
112,2879,59,,none,false,Graduated High School,male,English,World War II was a global war that lasted from 1914 to 1918.,FALSE,1.70631666666667,practice_trials,1,practice,undefined
112,2846,59,,none,true,Graduated High School,male,English,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,1.70631666666667,practice_trials,2,practice,undefined
112,1919,59,,none,true,Graduated High School,male,English,Normally there are 32 teeth in the adult human body.,TRUE,1.70631666666667,practice_trials,3,practice,undefined
112,1552,59,,none,true,Graduated High School,male,English,Alexander Bell invented the telephone.,TRUE,1.70631666666667,practice_trials,4,practice,undefined
112,1831,59,,none,false,Graduated High School,male,English,Spain is a country in Asia.,FALSE,1.70631666666667,practice_trials,5,practice,undefined
112,2376,59,,none,true,Graduated High School,male,English,"National Geographic is a channel broadcasting documentaries about science, nature, and history.",TRUE,1.70631666666667,main_trials,1,filler,none
112,1903,59,,none,false,Graduated High School,male,English,Africa is the continent with the highest population density.,FALSE,1.70631666666667,main_trials,2,filler,none
112,2088,59,,10,false,Graduated High School,male,English,"Angela Merkel, she was not invited by the Pope’s wife for dinner.",FALSE,1.70631666666667,main_trials,3,main,3
112,1592,59,,none,false,Graduated High School,male,English,Justin Bieber has won 3 gold olympic medals.,FALSE,1.70631666666667,main_trials,4,filler,none
112,1959,59,,none,true,Graduated High School,male,English,The Earth was once believed to be the centre of the universe.,TRUE,1.70631666666667,main_trials,5,filler,none
112,2120,59,,none,true,Graduated High School,male,English,The Republic of South Africa is located in the continent of Africa.,TRUE,1.70631666666667,main_trials,6,filler,none
112,2375,59,,6,false,Graduated High School,male,English,The Belgian rainforest doesn’t provide a habitat for many species.,FALSE,1.70631666666667,main_trials,7,main,4
112,2048,59,,none,true,Graduated High School,male,English,In the German language every noun has a gender.,FALSE,1.70631666666667,main_trials,8,filler,none
112,1367,59,,0,false,Graduated High School,male,English,The volcanoes of Germany dominate the landscape.,FALSE,1.70631666666667,main_trials,9,main,5
112,1257,59,,none,false,Graduated High School,male,English,Facebook is the name of a famous musician.,FALSE,1.70631666666667,main_trials,10,filler,none
112,2135,59,,none,true,Graduated High School,male,English,The Pope is currently not married.,TRUE,1.70631666666667,main_trials,11,special,3
112,1424,59,,none,true,Graduated High School,male,English,The Solar System includes the planet Earth.,TRUE,1.70631666666667,main_trials,12,filler,none
112,1679,59,,1,false,Graduated High School,male,English,"Canada has an emperor, and he is fond of sushi.",FALSE,1.70631666666667,main_trials,13,main,2
112,1687,59,,none,true,Graduated High School,male,English,Water is of major importance to all living organisms.,TRUE,1.70631666666667,main_trials,14,filler,none
112,1991,59,,none,true,Graduated High School,male,English,One of the longest rivers in Europe is the Rhine.,TRUE,1.70631666666667,main_trials,15,filler,none
112,1591,59,,none,false,Graduated High School,male,English,Belgium has rainforests.,FALSE,1.70631666666667,main_trials,16,special,4
112,3459,59,,none,true,Graduated High School,male,English,The Statue of Liberty is a colossal sculpture on Liberty Island in New York City in the United States.,TRUE,1.70631666666667,main_trials,17,filler,none
112,1871,59,,none,false,Graduated High School,male,English,Germany has volcanoes.,FALSE,1.70631666666667,main_trials,18,special,5
112,3147,59,,9,false,Graduated High School,male,English,"The King of France, he did not call Emmanuel Macron last night.",FALSE,1.70631666666667,main_trials,19,main,1
112,1987,59,,none,false,Graduated High School,male,English,Elvis Presley is one of the most popular musicians in this decade.,TRUE,1.70631666666667,main_trials,20,filler,none
112,1752,59,,none,true,Graduated High School,male,English,"Egypt is famous for the pyramids, the pharaohs and the Nile River.",TRUE,1.70631666666667,main_trials,21,filler,none
112,1443,59,,none,true,Graduated High School,male,English,Canada is a democracy.,TRUE,1.70631666666667,main_trials,22,special,2
112,1724,59,,none,false,Graduated High School,male,English,Albert Einstein was a very famous Chinese scientist.,FALSE,1.70631666666667,main_trials,23,filler,none
112,2062,59,,none,false,Graduated High School,male,English,France has a king.,FALSE,1.70631666666667,main_trials,24,special,1
111,2451,,,none,true,,,,Normally there are 32 teeth in the adult human body.,TRUE,2.17383333333333,practice_trials,1,practice,undefined
111,3421,,,none,true,,,,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,2.17383333333333,practice_trials,2,practice,undefined
111,8556,,,none,false,,,,World War II was a global war that lasted from 1914 to 1918.,FALSE,2.17383333333333,practice_trials,3,practice,undefined
111,1879,,,none,false,,,,Spain is a country in Asia.,FALSE,2.17383333333333,practice_trials,4,practice,undefined
111,4054,,,none,true,,,,Alexander Bell invented the telephone.,TRUE,2.17383333333333,practice_trials,5,practice,undefined
111,2421,,,none,true,,,,Monkeys like to eat bananas.,TRUE,2.17383333333333,main_trials,1,filler,none
111,2379,,,none,true,,,,Leonardo DiCaprio is a famous actor.,TRUE,2.17383333333333,main_trials,2,filler,none
111,8705,,,6,false,,,,The volcanoes of Germany do not dominate the landscape.,TRUE,2.17383333333333,main_trials,3,main,5
111,2121,,,none,true,,,,Earth has a powerful magnetic field.,TRUE,2.17383333333333,main_trials,4,filler,none
111,1794,,,none,true,,,,Paris is a popular city for many tourists.,TRUE,2.17383333333333,main_trials,5,filler,none
111,5511,,,none,true,,,,Stephen William Hawking was a famous physicist.,TRUE,2.17383333333333,main_trials,6,filler,none
111,6875,,,10,false,,,,"Angela Merkel, she was not invited by the Pope’s wife for dinner.",FALSE,2.17383333333333,main_trials,7,main,3
111,2007,,,none,false,,,,William Shakespeare was a famous Italian painter in Rome.,FALSE,2.17383333333333,main_trials,8,filler,none
111,3510,,,9,false,,,,"The Belgian rainforest, it is not the favorite nature spot of Donald Trump.",FALSE,2.17383333333333,main_trials,9,main,4
111,6768,,,none,true,,,,The Sahara desert in Africa is the largest desert in the world.,FALSE,2.17383333333333,main_trials,10,filler,none
111,9469,,,none,false,,,,Germany has volcanoes.,FALSE,2.17383333333333,main_trials,11,special,5
111,2241,,,none,true,,,,Email is a method of exchanging messages.,TRUE,2.17383333333333,main_trials,12,filler,none
111,2601,,,1,false,,,,"Canada has an emperor, and he is fond of sushi.",FALSE,2.17383333333333,main_trials,13,main,2
111,3170,,,none,false,,,,The University of Oxford is a business that sells mobile phones.,FALSE,2.17383333333333,main_trials,14,filler,none
111,2026,,,none,true,,,,Venice is a city in Italy.,TRUE,2.17383333333333,main_trials,15,filler,none
111,2870,,,none,true,,,,The Pope is currently not married.,TRUE,2.17383333333333,main_trials,16,special,3
111,2271,,,none,true,,,,The Brandenburg Gate is a monument in Berlin.,TRUE,2.17383333333333,main_trials,17,filler,none
111,1899,,,none,false,,,,Belgium has rainforests.,FALSE,2.17383333333333,main_trials,18,special,4
111,3144,,,0,false,,,,The king of France is bald.,FALSE,2.17383333333333,main_trials,19,main,1
111,3287,,,none,false,,,,The Berlin Wall was destroyed 10 years ago by Sweden.,FALSE,2.17383333333333,main_trials,20,filler,none
111,4792,,,none,true,,,,The town of Pisa in Italy is famous for its Leaning Tower of Pisa.,TRUE,2.17383333333333,main_trials,21,filler,none
111,1739,,,none,true,,,,Canada is a democracy.,TRUE,2.17383333333333,main_trials,22,special,2
111,2887,,,none,false,,,,Albert Einstein was a very famous Chinese scientist.,FALSE,2.17383333333333,main_trials,23,filler,none
111,2801,,,none,false,,,,France has a king.,FALSE,2.17383333333333,main_trials,24,special,1
110,4566,33,,none,true,Higher Degree,female,English,Alexander Bell invented the telephone.,TRUE,2.96468333333333,practice_trials,1,practice,undefined
110,16225,33,,none,false,Higher Degree,female,English,World War II was a global war that lasted from 1914 to 1918.,FALSE,2.96468333333333,practice_trials,2,practice,undefined
110,4792,33,,none,true,Higher Degree,female,English,Normally there are 32 teeth in the adult human body.,TRUE,2.96468333333333,practice_trials,3,practice,undefined
110,3758,33,,none,true,Higher Degree,female,English,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,2.96468333333333,practice_trials,4,practice,undefined
110,1842,33,,none,false,Higher Degree,female,English,Spain is a country in Asia.,FALSE,2.96468333333333,practice_trials,5,practice,undefined
110,2601,33,,none,true,Higher Degree,female,English,Email is a method of exchanging messages.,TRUE,2.96468333333333,main_trials,1,filler,none
110,4241,33,,none,false,Higher Degree,female,English,The Eiffel Tower is one of the most popular and frequently visited tourist attractions in Italy.,FALSE,2.96468333333333,main_trials,2,filler,none
110,2722,33,,0,false,Higher Degree,female,English,The volcanoes of Germany dominate the landscape.,FALSE,2.96468333333333,main_trials,3,main,5
110,3115,33,,none,true,Higher Degree,female,English,The Republic of South Africa is located in the continent of Africa.,TRUE,2.96468333333333,main_trials,4,filler,none
110,2268,33,,none,true,Higher Degree,female,English,Macbeth is a tragedy by William Shakespeare.,TRUE,2.96468333333333,main_trials,5,filler,none
110,2415,33,,none,true,Higher Degree,female,English,London is famous for Big Ben and the Queen.,TRUE,2.96468333333333,main_trials,6,filler,none
110,4848,33,,10,false,Higher Degree,female,English,"Angela Merkel, she was not invited by the Pope’s wife for dinner.",FALSE,2.96468333333333,main_trials,7,main,3
110,11131,33,,none,true,Higher Degree,female,English,Earth is the third planet from the sun.,TRUE,2.96468333333333,main_trials,8,filler,none
110,4581,33,,9,false,Higher Degree,female,English,"The Emperor of Canada, he does not reside in Dresden for the summer.",FALSE,2.96468333333333,main_trials,9,main,2
110,3778,33,,none,true,Higher Degree,female,English,The European Union (EU) is a political and economic union of 28 member states that are located primarily in Europe.,TRUE,2.96468333333333,main_trials,10,filler,none
110,3009,33,,none,false,Higher Degree,female,English,Germany has volcanoes.,FALSE,2.96468333333333,main_trials,11,special,5
110,2291,33,,none,true,Higher Degree,female,English,Charles Darwin was a biologist known for his theory of evolution.,TRUE,2.96468333333333,main_trials,12,filler,none
110,4725,33,,1,false,Higher Degree,female,English,"There is a rainforest in Belgium, and it provides a habitat for many species.",TRUE,2.96468333333333,main_trials,13,main,4
110,1979,33,,none,true,Higher Degree,female,English,Monkeys like to eat bananas.,TRUE,2.96468333333333,main_trials,14,filler,none
110,2938,33,,none,true,Higher Degree,female,English,An earthquake is the result of the sudden movement of the earth’s tectonic plates.,TRUE,2.96468333333333,main_trials,15,filler,none
110,2140,33,,none,true,Higher Degree,female,English,The Pope is currently not married.,TRUE,2.96468333333333,main_trials,16,special,3
110,2288,33,,none,false,Higher Degree,female,English,The University of Oxford is a business that sells mobile phones.,FALSE,2.96468333333333,main_trials,17,filler,none
110,2729,33,,none,true,Higher Degree,female,English,Canada is a democracy.,TRUE,2.96468333333333,main_trials,18,special,2
110,5279,33,,6,false,Higher Degree,female,English,The King of France isn’t bald.,FALSE,2.96468333333333,main_trials,19,main,1
110,5250,33,,none,true,Higher Degree,female,English,Three is a prime number.,TRUE,2.96468333333333,main_trials,20,filler,none
110,4476,33,,none,true,Higher Degree,female,English,Currywurst is a popular fast food in Germany.,TRUE,2.96468333333333,main_trials,21,filler,none
110,2069,33,,none,false,Higher Degree,female,English,Belgium has rainforests.,TRUE,2.96468333333333,main_trials,22,special,4
110,4607,33,,none,true,Higher Degree,female,English,The Grand Canyon in Arizona (USA) is the largest canyon in the world.,TRUE,2.96468333333333,main_trials,23,filler,none
110,2091,33,,none,false,Higher Degree,female,English,France has a king.,FALSE,2.96468333333333,main_trials,24,special,1
109,7924,23,,none,false,Higher Degree,female,english,World War II was a global war that lasted from 1914 to 1918.,FALSE,1.96768333333333,practice_trials,1,practice,undefined
109,2075,23,,none,true,Higher Degree,female,english,Normally there are 32 teeth in the adult human body.,TRUE,1.96768333333333,practice_trials,2,practice,undefined
109,1408,23,,none,false,Higher Degree,female,english,Spain is a country in Asia.,FALSE,1.96768333333333,practice_trials,3,practice,undefined
109,2124,23,,none,true,Higher Degree,female,english,Alexander Bell invented the telephone.,TRUE,1.96768333333333,practice_trials,4,practice,undefined
109,2408,23,,none,true,Higher Degree,female,english,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,1.96768333333333,practice_trials,5,practice,undefined
109,2389,23,,none,true,Higher Degree,female,english,Earth has a powerful magnetic field.,TRUE,1.96768333333333,main_trials,1,filler,none
109,3983,23,,none,true,Higher Degree,female,english,Charles Darwin was a biologist known for his theory of evolution.,TRUE,1.96768333333333,main_trials,2,filler,none
109,7693,23,,0,false,Higher Degree,female,english,The Belgian rainforest provides a habitat for many species.,TRUE,1.96768333333333,main_trials,3,main,4
109,1835,23,,none,false,Higher Degree,female,english,The University of Oxford is a business that sells mobile phones.,FALSE,1.96768333333333,main_trials,4,filler,none
109,2652,23,,none,false,Higher Degree,female,english,Switzerland is a member of the European Union.,FALSE,1.96768333333333,main_trials,5,filler,none
109,9965,23,,none,true,Higher Degree,female,english,There were two world wars in the 20th Century.,FALSE,1.96768333333333,main_trials,6,filler,none
109,3321,23,,6,false,Higher Degree,female,english,The King of France isn’t bald.,FALSE,1.96768333333333,main_trials,7,main,1
109,2010,23,,none,false,Higher Degree,female,english,Africa is the continent with the highest population density.,TRUE,1.96768333333333,main_trials,8,filler,none
109,2112,23,,10,false,Higher Degree,female,english,"Angela Merkel, she was not invited by the Pope’s wife for dinner.",FALSE,1.96768333333333,main_trials,9,main,3
109,5400,23,,none,true,Higher Degree,female,english,The Earth was once believed to be the centre of the universe.,TRUE,1.96768333333333,main_trials,10,filler,none
109,1558,23,,none,false,Higher Degree,female,english,Belgium has rainforests.,TRUE,1.96768333333333,main_trials,11,special,4
109,1709,23,,none,false,Higher Degree,female,english,Vatican City is the world's largest country by land area.,FALSE,1.96768333333333,main_trials,12,filler,none
109,2556,23,,1,false,Higher Degree,female,english,"There are volcanoes in Germany, and they dominate the landscape.",FALSE,1.96768333333333,main_trials,13,main,5
109,1464,23,,none,false,Higher Degree,female,english,James Bond is a spanish dancer from Madrid.,FALSE,1.96768333333333,main_trials,14,filler,none
109,1954,23,,none,false,Higher Degree,female,english,People love the polar bears in Australia.,FALSE,1.96768333333333,main_trials,15,filler,none
109,2685,23,,none,false,Higher Degree,female,english,France has a king.,TRUE,1.96768333333333,main_trials,16,special,1
109,1655,23,,none,true,Higher Degree,female,english,Antarctica is the biggest continent on Earth.,TRUE,1.96768333333333,main_trials,17,filler,none
109,1628,23,,none,true,Higher Degree,female,english,The Pope is currently not married.,TRUE,1.96768333333333,main_trials,18,special,3
109,1873,23,,9,false,Higher Degree,female,english,"The Emperor of Canada, he does not reside in Dresden for the summer.",FALSE,1.96768333333333,main_trials,19,main,2
109,1867,23,,none,true,Higher Degree,female,english,The capital city of Russia is Moscow.,TRUE,1.96768333333333,main_trials,20,filler,none
109,4494,23,,none,true,Higher Degree,female,english,"National Geographic is a channel broadcasting documentaries about science, nature, and history.",FALSE,1.96768333333333,main_trials,21,filler,none
109,1962,23,,none,false,Higher Degree,female,english,Germany has volcanoes.,FALSE,1.96768333333333,main_trials,22,special,5
109,2171,23,,none,true,Higher Degree,female,english,The European Union (EU) is a political and economic union of 28 member states that are located primarily in Europe.,TRUE,1.96768333333333,main_trials,23,filler,none
109,2017,23,,none,true,Higher Degree,female,english,Canada is a democracy.,TRUE,1.96768333333333,main_trials,24,special,2
108,2430,18,,none,false,Graduated High School,male,English,World War II was a global war that lasted from 1914 to 1918.,FALSE,1.9821,practice_trials,1,practice,undefined
108,3882,18,,none,true,Graduated High School,male,English,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,1.9821,practice_trials,2,practice,undefined
108,1463,18,,none,false,Graduated High School,male,English,Spain is a country in Asia.,FALSE,1.9821,practice_trials,3,practice,undefined
108,3919,18,,none,true,Graduated High School,male,English,Alexander Bell invented the telephone.,TRUE,1.9821,practice_trials,4,practice,undefined
108,2873,18,,none,true,Graduated High School,male,English,Normally there are 32 teeth in the adult human body.,TRUE,1.9821,practice_trials,5,practice,undefined
108,1923,18,,none,true,Graduated High School,male,English,Water is of major importance to all living organisms.,TRUE,1.9821,main_trials,1,filler,none
108,2674,18,,none,false,Graduated High School,male,English,The Eiffel Tower is one of the most popular and frequently visited tourist attractions in Italy.,FALSE,1.9821,main_trials,2,filler,none
108,3033,18,,0,false,Graduated High School,male,English,The king of France is bald.,FALSE,1.9821,main_trials,3,main,1
108,2310,18,,none,false,Graduated High School,male,English,Manchester United is a French football team based in Paris.,FALSE,1.9821,main_trials,4,filler,none
108,4135,18,,none,true,Graduated High School,male,English,There were two world wars in the 20th Century.,TRUE,1.9821,main_trials,5,filler,none
108,1199,18,,none,false,Graduated High School,male,English,Justin Bieber has won 3 gold olympic medals.,FALSE,1.9821,main_trials,6,filler,none
108,2167,18,,9,false,Graduated High School,male,English,"The volcanoes of Germany, they do not threaten Leipzig.",FALSE,1.9821,main_trials,7,main,5
108,2230,18,,none,true,Graduated High School,male,English,"Michael Jackson was one of the most popular singers, songwriters, and dancers, known also as the ‘King of Pop’.",TRUE,1.9821,main_trials,8,filler,none
108,3997,18,,6,false,Graduated High School,male,English,The Emperor of Canada isn’t fond of sushi.,FALSE,1.9821,main_trials,9,main,2
108,2022,18,,none,true,Graduated High School,male,English,Russia is one of the biggest countries in the world.,TRUE,1.9821,main_trials,10,filler,none
108,3471,18,,none,false,Graduated High School,male,English,France has a king.,TRUE,1.9821,main_trials,11,special,1
108,1769,18,,none,false,Graduated High School,male,English,James Bond is a spanish dancer from Madrid.,FALSE,1.9821,main_trials,12,filler,none
108,2784,18,,1,false,Graduated High School,male,English,"There is a rainforest in Belgium, and it provides a habitat for many species.",FALSE,1.9821,main_trials,13,main,4
