submission_id,RT,condition,correctness,class,experiment_id,key_pressed,p,pause,q,target_object,target_position,timeSpent,trial_number,trial_type
7579,409,congruent,correct,NA,52,q,circle,2619,square,square,left,11.7274333333333,46,main
7579,418,congruent,correct,NA,52,p,circle,2619,square,circle,right,11.7274333333333,47,main
7579,393,congruent,correct,NA,52,p,circle,2483,square,circle,right,11.7274333333333,48,main
7579,602,incongruent,correct,NA,52,q,circle,1305,square,square,right,11.7274333333333,49,main
7579,423,congruent,correct,NA,52,p,circle,1575,square,circle,right,11.7274333333333,50,main
7579,480,congruent,correct,NA,52,q,circle,2423,square,square,left,11.7274333333333,51,main
7579,464,incongruent,correct,NA,52,q,circle,1691,square,square,right,11.7274333333333,52,main
7579,378,congruent,correct,NA,52,p,circle,2217,square,circle,right,11.7274333333333,53,main
7579,413,congruent,correct,NA,52,p,circle,1256,square,circle,right,11.7274333333333,54,main
7579,590,incongruent,correct,NA,52,p,circle,1452,square,circle,left,11.7274333333333,55,main
7579,445,congruent,correct,NA,52,q,circle,2019,square,square,left,11.7274333333333,56,main
7579,520,congruent,correct,NA,52,q,circle,1548,square,square,left,11.7274333333333,57,main
7579,540,incongruent,correct,NA,52,q,circle,2278,square,square,right,11.7274333333333,58,main
7579,548,congruent,correct,NA,52,q,circle,2208,square,square,left,11.7274333333333,59,main
7579,452,incongruent,correct,NA,52,p,circle,1355,square,circle,left,11.7274333333333,60,main
7579,428,incongruent,correct,NA,52,q,circle,2661,square,square,right,11.7274333333333,61,main
7579,492,congruent,correct,NA,52,q,circle,2478,square,square,left,11.7274333333333,62,main
7579,376,congruent,correct,NA,52,p,circle,2599,square,circle,right,11.7274333333333,63,main
7579,511,incongruent,correct,NA,52,q,circle,1280,square,square,right,11.7274333333333,64,main
7579,394,incongruent,incorrect,NA,52,q,circle,1806,square,circle,left,11.7274333333333,65,main
7579,497,congruent,correct,NA,52,q,circle,2699,square,square,left,11.7274333333333,66,main
7579,342,congruent,correct,NA,52,p,circle,2688,square,circle,right,11.7274333333333,67,main
7579,531,congruent,correct,NA,52,q,circle,2507,square,square,left,11.7274333333333,68,main
7579,565,incongruent,correct,NA,52,p,circle,1274,square,circle,left,11.7274333333333,69,main
7579,479,incongruent,correct,NA,52,q,circle,1584,square,square,right,11.7274333333333,70,main
7579,404,congruent,correct,NA,52,p,circle,2353,square,circle,right,11.7274333333333,71,main
7579,466,congruent,correct,NA,52,q,circle,2245,square,square,left,11.7274333333333,72,main
7579,589,congruent,correct,NA,52,p,circle,1267,square,circle,right,11.7274333333333,73,main
7579,521,incongruent,correct,NA,52,q,circle,2597,square,square,right,11.7274333333333,74,main
7579,428,congruent,correct,NA,52,p,circle,1543,square,circle,right,11.7274333333333,75,main
7579,423,congruent,correct,NA,52,q,circle,1419,square,square,left,11.7274333333333,76,main
7579,490,incongruent,correct,NA,52,q,circle,1878,square,square,right,11.7274333333333,77,main
7579,486,congruent,incorrect,NA,52,q,circle,1712,square,circle,right,11.7274333333333,78,main
7579,388,incongruent,correct,NA,52,p,circle,2028,square,circle,left,11.7274333333333,79,main
7579,494,congruent,correct,NA,52,q,circle,1579,square,square,left,11.7274333333333,80,main
7579,410,congruent,correct,NA,52,p,circle,1968,square,circle,right,11.7274333333333,81,main
7579,436,congruent,correct,NA,52,p,circle,2271,square,circle,right,11.7274333333333,82,main
7579,503,incongruent,correct,NA,52,p,circle,2532,square,circle,left,11.7274333333333,83,main
7579,365,incongruent,correct,NA,52,q,circle,1746,square,square,right,11.7274333333333,84,main
7579,568,congruent,correct,NA,52,q,circle,2306,square,square,left,11.7274333333333,85,main
7579,449,congruent,correct,NA,52,q,circle,1372,square,square,left,11.7274333333333,86,main
7579,420,congruent,correct,NA,52,q,circle,2147,square,square,left,11.7274333333333,87,main
7579,493,incongruent,correct,NA,52,q,circle,1549,square,square,right,11.7274333333333,88,main
7579,465,congruent,correct,NA,52,q,circle,1937,square,square,left,11.7274333333333,89,main
7579,491,incongruent,correct,NA,52,p,circle,1321,square,circle,left,11.7274333333333,90,main
7579,580,congruent,correct,NA,52,q,circle,1798,square,square,left,11.7274333333333,91,main
7579,498,congruent,correct,NA,52,q,circle,2661,square,square,left,11.7274333333333,92,main
7579,435,congruent,correct,NA,52,q,circle,2242,square,square,left,11.7274333333333,93,main
7579,394,congruent,correct,NA,52,p,circle,1996,square,circle,right,11.7274333333333,94,main
7579,515,incongruent,correct,NA,52,q,circle,1997,square,square,right,11.7274333333333,95,main
7579,515,congruent,correct,NA,52,p,circle,1211,square,circle,right,11.7274333333333,96,main
7579,571,incongruent,correct,NA,52,q,circle,1697,square,square,right,11.7274333333333,97,main
7579,518,congruent,correct,NA,52,p,circle,2465,square,circle,right,11.7274333333333,98,main
7579,828,incongruent,correct,NA,52,q,circle,2541,square,square,right,11.7274333333333,99,main
7579,446,congruent,correct,NA,52,p,circle,2580,square,circle,right,11.7274333333333,100,main
7580,661,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1201,square,circle,right,6.15005,1,practice
7580,652,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1571,square,square,right,6.15005,2,practice
7580,576,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2164,square,square,left,6.15005,3,practice
7580,555,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1258,square,square,right,6.15005,4,practice
7580,481,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2231,square,square,right,6.15005,5,practice
7580,529,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1721,square,circle,left,6.15005,6,practice
7580,598,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1574,square,square,right,6.15005,7,practice
7580,476,incongruent,incorrect,Intro Cogn. Neuro-Psychology,52,q,circle,1544,square,circle,left,6.15005,8,practice
7580,819,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1660,square,circle,right,6.15005,9,practice
7580,431,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1285,square,circle,right,6.15005,10,practice
7580,450,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1349,square,circle,right,6.15005,11,practice
7580,570,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2562,square,square,right,6.15005,12,practice
7580,638,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1664,square,square,left,6.15005,13,practice
7580,452,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1383,square,circle,right,6.15005,14,practice
7580,407,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2471,square,circle,right,6.15005,15,practice
7580,436,incongruent,incorrect,Intro Cogn. Neuro-Psychology,52,q,circle,1720,square,circle,left,6.15005,16,practice
7580,608,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2281,square,circle,right,6.15005,17,practice
7580,435,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2213,square,square,left,6.15005,18,practice
7580,498,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2651,square,square,right,6.15005,19,practice
7580,414,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1627,square,circle,right,6.15005,20,practice
7580,503,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2165,square,square,left,6.15005,1,main
7580,452,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1596,square,square,right,6.15005,2,main
7580,420,incongruent,incorrect,Intro Cogn. Neuro-Psychology,52,q,circle,2194,square,circle,left,6.15005,3,main
7580,570,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2302,square,square,right,6.15005,4,main
7580,452,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1699,square,circle,right,6.15005,5,main
7580,534,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1345,square,square,right,6.15005,6,main
7580,484,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1730,square,square,right,6.15005,7,main
7580,571,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1323,square,circle,right,6.15005,8,main
7580,373,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1675,square,square,left,6.15005,9,main
7580,413,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2616,square,circle,right,6.15005,10,main
7580,474,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1872,square,square,right,6.15005,11,main
7580,614,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2009,square,square,right,6.15005,12,main
7580,549,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1546,square,square,left,6.15005,13,main
7580,311,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2367,square,circle,right,6.15005,14,main
7580,368,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1251,square,square,left,6.15005,15,main
7580,327,incongruent,incorrect,Intro Cogn. Neuro-Psychology,52,q,circle,2049,square,circle,left,6.15005,16,main
7580,569,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1686,square,circle,right,6.15005,17,main
7580,452,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1370,square,circle,left,6.15005,18,main
7580,402,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2231,square,square,left,6.15005,19,main
7580,397,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1761,square,circle,right,6.15005,20,main
7580,677,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2561,square,circle,right,6.15005,21,main
7580,368,incongruent,incorrect,Intro Cogn. Neuro-Psychology,52,p,circle,2467,square,square,right,6.15005,22,main
7580,493,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1948,square,circle,right,6.15005,23,main
7580,370,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2480,square,square,left,6.15005,24,main
7580,324,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1600,square,circle,right,6.15005,25,main
7580,403,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1578,square,square,left,6.15005,26,main
7580,467,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2352,square,circle,right,6.15005,27,main
7580,409,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1866,square,square,left,6.15005,28,main
7580,726,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1532,square,circle,left,6.15005,29,main
7580,453,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1749,square,circle,left,6.15005,30,main
7580,375,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2619,square,square,right,6.15005,31,main
7580,458,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1531,square,square,left,6.15005,32,main
7580,489,incongruent,incorrect,Intro Cogn. Neuro-Psychology,52,p,circle,2463,square,square,right,6.15005,33,main
7580,568,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1763,square,square,right,6.15005,34,main
7580,493,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1942,square,square,right,6.15005,35,main
7580,476,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1387,square,circle,left,6.15005,36,main
7580,657,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1228,square,square,left,6.15005,37,main
7580,480,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2155,square,square,right,6.15005,38,main
7580,495,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2690,square,circle,left,6.15005,39,main
7580,512,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2051,square,circle,right,6.15005,40,main
7580,439,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2034,square,square,left,6.15005,41,main
7580,539,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1305,square,square,left,6.15005,42,main
7580,569,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1909,square,square,right,6.15005,43,main
7580,388,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2568,square,square,left,6.15005,44,main
7580,452,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1567,square,square,left,6.15005,45,main
7580,569,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1281,square,square,right,6.15005,46,main
7580,418,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1610,square,square,right,6.15005,47,main
7580,474,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2318,square,square,left,6.15005,48,main
7580,353,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1845,square,square,right,6.15005,49,main
7580,452,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1974,square,circle,left,6.15005,50,main
7580,595,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1415,square,circle,right,6.15005,51,main
7580,372,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1310,square,circle,right,6.15005,52,main
7580,383,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1343,square,square,left,6.15005,53,main
7580,479,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2418,square,circle,left,6.15005,54,main
7580,411,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1655,square,circle,right,6.15005,55,main
7580,505,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2176,square,square,right,6.15005,56,main
7580,783,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1607,square,square,left,6.15005,57,main
7580,421,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2229,square,square,right,6.15005,58,main
7580,436,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1539,square,circle,right,6.15005,59,main
7580,503,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1277,square,circle,left,6.15005,60,main
7580,392,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1551,square,circle,right,6.15005,61,main
7580,434,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2104,square,circle,left,6.15005,62,main
7580,548,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2687,square,circle,left,6.15005,63,main
7580,431,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1832,square,square,right,6.15005,64,main
7580,469,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1418,square,square,left,6.15005,65,main
7580,535,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2343,square,square,left,6.15005,66,main
7580,370,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2119,square,square,left,6.15005,67,main
7580,386,incongruent,incorrect,Intro Cogn. Neuro-Psychology,52,q,circle,1210,square,circle,left,6.15005,68,main
7580,467,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2671,square,square,right,6.15005,69,main
7580,486,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1751,square,circle,right,6.15005,70,main
7580,389,incongruent,incorrect,Intro Cogn. Neuro-Psychology,52,q,circle,1270,square,circle,left,6.15005,71,main
7580,846,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2123,square,square,right,6.15005,72,main
7580,427,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1508,square,square,left,6.15005,73,main
7580,442,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1677,square,square,left,6.15005,74,main
7580,381,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1336,square,square,left,6.15005,75,main
7580,402,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1470,square,square,left,6.15005,76,main
7580,639,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2064,square,square,right,6.15005,77,main
7580,462,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2631,square,square,right,6.15005,78,main
7580,438,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1761,square,square,left,6.15005,79,main
7580,478,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2653,square,square,right,6.15005,80,main
7580,532,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1304,square,circle,right,6.15005,81,main
7580,443,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1958,square,square,right,6.15005,82,main
7580,538,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2442,square,square,right,6.15005,83,main
7580,415,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1881,square,square,right,6.15005,84,main
7580,484,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1471,square,circle,left,6.15005,85,main
7580,456,congruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1320,square,square,left,6.15005,86,main
7580,357,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2199,square,square,right,6.15005,87,main
7580,326,incongruent,incorrect,Intro Cogn. Neuro-Psychology,52,q,circle,2686,square,circle,left,6.15005,88,main
7580,712,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1795,square,circle,right,6.15005,89,main
7580,438,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1575,square,circle,right,6.15005,90,main
7580,599,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1404,square,circle,left,6.15005,91,main
7580,390,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1801,square,square,right,6.15005,92,main
7580,460,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1619,square,circle,left,6.15005,93,main
7580,394,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2579,square,square,right,6.15005,94,main
7580,395,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,2494,square,square,right,6.15005,95,main
7580,476,incongruent,correct,Intro Cogn. Neuro-Psychology,52,q,circle,1676,square,square,right,6.15005,96,main
7580,412,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2673,square,circle,right,6.15005,97,main
7580,488,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1677,square,circle,right,6.15005,98,main
7580,507,congruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,1730,square,circle,right,6.15005,99,main
7580,646,incongruent,correct,Intro Cogn. Neuro-Psychology,52,p,circle,2558,square,circle,left,6.15005,100,main
7581,876,congruent,correct,Experimental Psych Lab,52,q,square,1450,circle,circle,left,11.4839,1,practice
7581,480,congruent,correct,Experimental Psych Lab,52,p,square,1916,circle,square,right,11.4839,2,practice
7581,500,congruent,correct,Experimental Psych Lab,52,q,square,2516,circle,circle,left,11.4839,3,practice
7581,453,congruent,correct,Experimental Psych Lab,52,q,square,1876,circle,circle,left,11.4839,4,practice
7581,579,congruent,correct,Experimental Psych Lab,52,q,square,1855,circle,circle,left,11.4839,5,practice
7581,454,congruent,correct,Experimental Psych Lab,52,p,square,1815,circle,square,right,11.4839,6,practice
7581,594,incongruent,correct,Experimental Psych Lab,52,q,square,2501,circle,circle,right,11.4839,7,practice
7581,583,incongruent,correct,Experimental Psych Lab,52,q,square,2411,circle,circle,right,11.4839,8,practice
7581,420,incongruent,correct,Experimental Psych Lab,52,q,square,1754,circle,circle,right,11.4839,9,practice
7581,429,incongruent,correct,Experimental Psych Lab,52,q,square,2280,circle,circle,right,11.4839,10,practice
7581,428,incongruent,correct,Experimental Psych Lab,52,p,square,2670,circle,square,left,11.4839,11,practice
7581,441,incongruent,correct,Experimental Psych Lab,52,p,square,2621,circle,square,left,11.4839,12,practice
7581,439,congruent,correct,Experimental Psych Lab,52,p,square,2420,circle,square,right,11.4839,13,practice
7581,478,incongruent,correct,Experimental Psych Lab,52,q,square,1655,circle,circle,right,11.4839,14,practice
7581,403,incongruent,correct,Experimental Psych Lab,52,q,square,1341,circle,circle,right,11.4839,15,practice
7581,467,incongruent,correct,Experimental Psych Lab,52,q,square,1487,circle,circle,right,11.4839,16,practice
7581,537,congruent,correct,Experimental Psych Lab,52,q,square,2392,circle,circle,left,11.4839,17,practice
7581,408,congruent,correct,Experimental Psych Lab,52,q,square,2538,circle,circle,left,11.4839,18,practice
7581,341,congruent,correct,Experimental Psych Lab,52,q,square,1969,circle,circle,left,11.4839,19,practice
7581,514,congruent,correct,Experimental Psych Lab,52,p,square,2582,circle,square,right,11.4839,20,practice
7581,452,congruent,correct,Experimental Psych Lab,52,p,square,1373,circle,square,right,11.4839,1,main
7581,337,congruent,correct,Experimental Psych Lab,52,p,square,2245,circle,square,right,11.4839,2,main
7581,409,congruent,correct,Experimental Psych Lab,52,p,square,2483,circle,square,right,11.4839,3,main
7581,455,incongruent,correct,Experimental Psych Lab,52,p,square,2578,circle,square,left,11.4839,4,main
7581,425,congruent,correct,Experimental Psych Lab,52,q,square,2134,circle,circle,left,11.4839,5,main
7581,419,congruent,correct,Experimental Psych Lab,52,p,square,2025,circle,square,right,11.4839,6,main
7581,463,incongruent,correct,Experimental Psych Lab,52,q,square,1263,circle,circle,right,11.4839,7,main
7581,403,incongruent,correct,Experimental Psych Lab,52,q,square,1372,circle,circle,right,11.4839,8,main
7581,521,congruent,correct,Experimental Psych Lab,52,p,square,1524,circle,square,right,11.4839,9,main
7581,421,congruent,correct,Experimental Psych Lab,52,q,square,2301,circle,circle,left,11.4839,10,main
7581,398,congruent,correct,Experimental Psych Lab,52,p,square,2102,circle,square,right,11.4839,11,main
7581,407,incongruent,correct,Experimental Psych Lab,52,p,square,2670,circle,square,left,11.4839,12,main
7581,399,incongruent,correct,Experimental Psych Lab,52,p,square,1773,circle,square,left,11.4839,13,main
7581,429,congruent,correct,Experimental Psych Lab,52,p,square,2385,circle,square,right,11.4839,14,main
7581,382,congruent,correct,Experimental Psych Lab,52,q,square,1564,circle,circle,left,11.4839,15,main
7581,419,congruent,correct,Experimental Psych Lab,52,p,square,1882,circle,square,right,11.4839,16,main
7581,548,congruent,correct,Experimental Psych Lab,52,p,square,1529,circle,square,right,11.4839,17,main
7581,435,incongruent,correct,Experimental Psych Lab,52,p,square,2231,circle,square,left,11.4839,18,main
7581,409,incongruent,correct,Experimental Psych Lab,52,q,square,2629,circle,circle,right,11.4839,19,main
7581,419,congruent,correct,Experimental Psych Lab,52,q,square,2340,circle,circle,left,11.4839,20,main
7581,391,incongruent,correct,Experimental Psych Lab,52,q,square,2600,circle,circle,right,11.4839,21,main
7581,467,congruent,correct,Experimental Psych Lab,52,q,square,2365,circle,circle,left,11.4839,22,main
7581,373,congruent,correct,Experimental Psych Lab,52,q,square,1415,circle,circle,left,11.4839,23,main
7581,361,congruent,correct,Experimental Psych Lab,52,q,square,2192,circle,circle,left,11.4839,24,main
7581,444,incongruent,correct,Experimental Psych Lab,52,q,square,1803,circle,circle,right,11.4839,25,main
7581,374,incongruent,correct,Experimental Psych Lab,52,p,square,1980,circle,square,left,11.4839,26,main
7581,331,congruent,correct,Experimental Psych Lab,52,p,square,1385,circle,square,right,11.4839,27,main
7581,334,congruent,correct,Experimental Psych Lab,52,p,square,1773,circle,square,right,11.4839,28,main
7581,370,congruent,correct,Experimental Psych Lab,52,p,square,1989,circle,square,right,11.4839,29,main
7581,398,congruent,correct,Experimental Psych Lab,52,p,square,2578,circle,square,right,11.4839,30,main
7581,483,incongruent,correct,Experimental Psych Lab,52,p,square,1987,circle,square,left,11.4839,31,main
7581,385,incongruent,correct,Experimental Psych Lab,52,p,square,1434,circle,square,left,11.4839,32,main
7581,364,congruent,correct,Experimental Psych Lab,52,q,square,2498,circle,circle,left,11.4839,33,main
7581,384,congruent,correct,Experimental Psych Lab,52,q,square,2582,circle,circle,left,11.4839,34,main
7581,454,incongruent,correct,Experimental Psych Lab,52,p,square,2635,circle,square,left,11.4839,35,main
7581,399,congruent,correct,Experimental Psych Lab,52,p,square,1367,circle,square,right,11.4839,36,main
7581,298,congruent,correct,Experimental Psych Lab,52,p,square,1584,circle,square,right,11.4839,37,main
7581,376,congruent,correct,Experimental Psych Lab,52,q,square,1315,circle,circle,left,11.4839,38,main
7581,423,incongruent,correct,Experimental Psych Lab,52,p,square,2302,circle,square,left,11.4839,39,main
7581,341,congruent,correct,Experimental Psych Lab,52,p,square,1956,circle,square,right,11.4839,40,main
7581,348,congruent,correct,Experimental Psych Lab,52,q,square,2575,circle,circle,left,11.4839,41,main
7581,340,congruent,correct,Experimental Psych Lab,52,p,square,1667,circle,square,right,11.4839,42,main
7581,388,incongruent,correct,Experimental Psych Lab,52,q,square,1906,circle,circle,right,11.4839,43,main
7581,399,incongruent,correct,Experimental Psych Lab,52,p,square,1723,circle,square,left,11.4839,44,main
7581,409,incongruent,correct,Experimental Psych Lab,52,q,square,1510,circle,circle,right,11.4839,45,main
7581,365,congruent,correct,Experimental Psych Lab,52,p,square,2635,circle,square,right,11.4839,46,main
7581,446,incongruent,correct,Experimental Psych Lab,52,p,square,2120,circle,square,left,11.4839,47,main
7581,363,congruent,correct,Experimental Psych Lab,52,p,square,1284,circle,square,right,11.4839,48,main
7581,391,incongruent,correct,Experimental Psych Lab,52,p,square,2219,circle,square,left,11.4839,49,main
7581,398,congruent,correct,Experimental Psych Lab,52,q,square,1965,circle,circle,left,11.4839,50,main
7581,402,congruent,correct,Experimental Psych Lab,52,p,square,1592,circle,square,right,11.4839,51,main
7581,377,congruent,correct,Experimental Psych Lab,52,q,square,1534,circle,circle,left,11.4839,52,main
7581,398,incongruent,correct,Experimental Psych Lab,52,q,square,1754,circle,circle,right,11.4839,53,main
7581,352,congruent,correct,Experimental Psych Lab,52,q,square,1692,circle,circle,left,11.4839,54,main
7581,447,incongruent,correct,Experimental Psych Lab,52,q,square,2497,circle,circle,right,11.4839,55,main
7581,418,congruent,correct,Experimental Psych Lab,52,p,square,1994,circle,square,right,11.4839,56,main
7581,352,congruent,correct,Experimental Psych Lab,52,q,square,1848,circle,circle,left,11.4839,57,main
7581,525,congruent,correct,Experimental Psych Lab,52,p,square,1452,circle,square,right,11.4839,58,main
7581,319,congruent,correct,Experimental Psych Lab,52,p,square,2195,circle,square,right,11.4839,59,main
7581,360,congruent,correct,Experimental Psych Lab,52,p,square,1366,circle,square,right,11.4839,60,main
7581,364,incongruent,correct,Experimental Psych Lab,52,q,square,2266,circle,circle,right,11.4839,61,main
7581,349,congruent,correct,Experimental Psych Lab,52,p,square,2423,circle,square,right,11.4839,62,main
7581,430,incongruent,correct,Experimental Psych Lab,52,q,square,1749,circle,circle,right,11.4839,63,main
7581,383,congruent,correct,Experimental Psych Lab,52,q,square,2303,circle,circle,left,11.4839,64,main
7581,330,congruent,correct,Experimental Psych Lab,52,q,square,1523,circle,circle,left,11.4839,65,main
7581,386,congruent,correct,Experimental Psych Lab,52,p,square,1228,circle,square,right,11.4839,66,main
7581,440,incongruent,correct,Experimental Psych Lab,52,p,square,2653,circle,square,left,11.4839,67,main
7581,373,incongruent,correct,Experimental Psych Lab,52,q,square,1460,circle,circle,right,11.4839,68,main
7581,429,incongruent,correct,Experimental Psych Lab,52,q,square,2641,circle,circle,right,11.4839,69,main
7581,374,congruent,correct,Experimental Psych Lab,52,q,square,2512,circle,circle,left,11.4839,70,main
7581,398,incongruent,correct,Experimental Psych Lab,52,q,square,2691,circle,circle,right,11.4839,71,main
7581,338,congruent,correct,Experimental Psych Lab,52,p,square,1263,circle,square,right,11.4839,72,main
7581,358,incongruent,incorrect,Experimental Psych Lab,52,q,square,1473,circle,square,left,11.4839,73,main
7581,370,congruent,correct,Experimental Psych Lab,52,q,square,2335,circle,circle,left,11.4839,74,main
7581,398,incongruent,correct,Experimental Psych Lab,52,q,square,1971,circle,circle,right,11.4839,75,main
7581,380,congruent,correct,Experimental Psych Lab,52,q,square,1994,circle,circle,left,11.4839,76,main
7581,366,congruent,correct,Experimental Psych Lab,52,q,square,1281,circle,circle,left,11.4839,77,main
